subject,trial_number,staircase_number,fixation_duration_ms,target_duration_ms,target_type,target_contrast,mask_duration_ms,objective_response,objective_response_time_ms,subjective_response,subjective_response_time_ms
0170,0,0,550.0,33.333333333333336,stimulus_0,0.4,33.333333333333336,stimulus_0,0.9328281879425049,3,1.3381729125976562,
0170,1,0,591.6666666666667,33.333333333333336,stimulus_0,0.2509879745459487,33.333333333333336,stimulus_0,3.6540451049804688,3,1.3884789943695068,
0170,2,0,566.6666666666667,33.333333333333336,stimulus_1,0.15302949805965513,33.333333333333336,stimulus_1,1.6291940212249756,2,0.9652998447418213,
0170,3,0,575.0,33.333333333333336,stimulus_1,0.07447047493079645,33.333333333333336,stimulus_1,2.4528889656066895,1,1.9488420486450195,
0170,4,0,608.3333333333334,33.333333333333336,stimulus_1,0.01,33.333333333333336,stimulus_1,2.868185043334961,2,0.9083130359649658,
0170,5,0,733.3333333333334,33.333333333333336,stimulus_0,0.01,33.333333333333336,stimulus_0,1.0243721008300781,3,0.5390470027923584,
0170,6,0,650.0,33.333333333333336,stimulus_1,0.01,33.333333333333336,stimulus_1,1.1434171199798584,2,0.6790580749511719,
0170,7,0,725.0,33.333333333333336,stimulus_0,0.01,33.333333333333336,stimulus_0,1.502776861190796,2,0.9190428256988525,
0170,8,0,716.6666666666667,33.333333333333336,stimulus_0,0.01,33.333333333333336,stimulus_0,1.1113390922546387,2,0.48232388496398926,
0170,9,0,716.6666666666667,33.333333333333336,stimulus_1,0.01,33.333333333333336,stimulus_1,0.9513781070709229,2,0.4506700038909912,
0170,10,0,716.6666666666667,33.333333333333336,stimulus_1,0.01,33.333333333333336,stimulus_0,1.0049479007720947,3,0.5401210784912109,
0170,11,0,533.3333333333334,33.333333333333336,stimulus_0,0.01,33.333333333333336,stimulus_0,1.1423051357269287,2,0.8608391284942627,
0170,12,0,608.3333333333334,33.333333333333336,stimulus_1,0.01,33.333333333333336,stimulus_0,1.0989861488342285,1,0.7454178333282471,
0170,13,0,616.6666666666667,33.333333333333336,stimulus_0,0.01,33.333333333333336,stimulus_0,1.5709869861602783,1,0.534325122833252,
0170,14,0,708.3333333333334,33.333333333333336,stimulus_0,0.01,33.333333333333336,stimulus_0,1.5428600311279297,1,1.248115062713623,
0170,15,0,608.3333333333334,33.333333333333336,stimulus_1,0.01,33.333333333333336,stimulus_0,1.491697072982788,3,0.5023050308227539,
0170,16,0,558.3333333333334,33.333333333333336,stimulus_1,0.010770946795003955,33.333333333333336,stimulus_0,1.817924976348877,1,0.6982519626617432,
0170,17,0,658.3333333333334,33.333333333333336,stimulus_1,0.029724762597871657,33.333333333333336,stimulus_0,2.371964931488037,1,0.6823940277099609,
0170,18,0,666.6666666666667,33.333333333333336,stimulus_0,0.04769756447485568,33.333333333333336,stimulus_0,2.166485071182251,2,1.3129029273986816,
0170,19,0,516.6666666666667,33.333333333333336,stimulus_0,0.04146513430011878,33.333333333333336,stimulus_1,0.7714290618896484,2,0.762178897857666,
0170,20,0,741.6666666666667,33.333333333333336,stimulus_1,0.057311249941939146,33.333333333333336,stimulus_1,0.9021420478820801,3,0.7533080577850342,
0170,21,0,600.0,33.333333333333336,stimulus_0,0.05173006229616661,33.333333333333336,stimulus_0,1.2451069355010986,2,0.5797131061553955,
0170,22,0,683.3333333333334,33.333333333333336,stimulus_1,0.046326050091924476,33.333333333333336,stimulus_1,0.8211250305175781,2,0.5206549167633057,
0170,23,0,750.0,33.333333333333336,stimulus_0,0.04143022596276852,33.333333333333336,stimulus_0,0.8818299770355225,2,0.5028510093688965,
0170,24,0,700.0,33.333333333333336,stimulus_1,0.036623033132468896,33.333333333333336,stimulus_1,0.6348240375518799,4,0.6256589889526367,
0170,25,0,616.6666666666667,33.333333333333336,stimulus_0,0.03223065010844506,33.333333333333336,stimulus_0,1.1127619743347168,1,0.7888121604919434,
0170,26,0,683.3333333333334,33.333333333333336,stimulus_0,0.027845169893905675,33.333333333333336,stimulus_0,0.9037890434265137,2,0.6591999530792236,
0170,27,0,558.3333333333334,33.333333333333336,stimulus_1,0.023826053338199427,33.333333333333336,stimulus_0,1.015052080154419,2,1.3229680061340332,
0170,28,0,625.0,33.333333333333336,stimulus_1,0.03427546597562686,33.333333333333336,stimulus_0,0.7121920585632324,2,0.49790382385253906,
0170,29,0,525.0,33.333333333333336,stimulus_1,0.04436436715988773,33.333333333333336,stimulus_0,1.1343879699707031,2,0.42392802238464355,
0170,30,0,558.3333333333334,33.333333333333336,stimulus_0,0.05418816696043355,33.333333333333336,stimulus_1,0.6730878353118896,2,0.8553550243377686,
0170,31,0,750.0,33.333333333333336,stimulus_0,0.06381321436353943,33.333333333333336,stimulus_0,0.6872351169586182,2,0.4920370578765869,
0170,32,0,516.6666666666667,33.333333333333336,stimulus_1,0.06015451366987673,33.333333333333336,stimulus_0,0.9086709022521973,1,0.5313880443572998,
0170,33,0,633.3333333333334,33.333333333333336,stimulus_0,0.06947180116832102,33.333333333333336,stimulus_0,1.2168760299682617,2,0.4495229721069336,
0170,34,0,683.3333333333334,33.333333333333336,stimulus_0,0.06616031856852933,33.333333333333336,stimulus_0,0.8020520210266113,1,0.43926310539245605,
0170,35,0,716.6666666666667,33.333333333333336,stimulus_1,0.06305780279519352,33.333333333333336,stimulus_1,0.6619241237640381,2,0.8870818614959717,
0170,36,0,600.0,33.333333333333336,stimulus_1,0.05987350255169932,33.333333333333336,stimulus_1,0.7732992172241211,3,0.6040780544281006,
0170,37,0,708.3333333333334,33.333333333333336,stimulus_0,0.05690403439196823,33.333333333333336,stimulus_0,0.5983431339263916,2,0.6351370811462402,
0170,38,0,558.3333333333334,33.333333333333336,stimulus_0,0.05411841050727778,33.333333333333336,stimulus_0,0.6703169345855713,2,0.4128749370574951,
0170,39,0,608.3333333333334,33.333333333333336,stimulus_1,0.0512637332259569,33.333333333333336,stimulus_1,0.6727719306945801,2,0.45566892623901367,
0170,0,1,508.33333333333337,33.333333333333336,stimulus_1,0.4,33.333333333333336,stimulus_1,0.5701479911804199,2,0.3566749095916748,
0170,1,1,583.3333333333334,33.333333333333336,stimulus_0,0.2509879745459487,33.333333333333336,stimulus_0,0.5582561492919922,3,0.41512012481689453,
0170,2,1,733.3333333333334,33.333333333333336,stimulus_1,0.15302949805965513,33.333333333333336,stimulus_1,0.5122530460357666,2,0.3642251491546631,
0170,3,1,591.6666666666667,33.333333333333336,stimulus_0,0.07447047493079645,33.333333333333336,stimulus_0,0.4641118049621582,3,0.38004088401794434,
0170,4,1,591.6666666666667,33.333333333333336,stimulus_0,0.01,33.333333333333336,stimulus_1,0.7392170429229736,1,0.45908308029174805,
0170,5,1,575.0,33.333333333333336,stimulus_1,0.1153395389209863,33.333333333333336,stimulus_1,0.7257211208343506,2,0.4978659152984619,
0170,6,1,566.6666666666667,33.333333333333336,stimulus_0,0.08765518823841861,33.333333333333336,stimulus_0,0.6084129810333252,4,0.5313529968261719,
0170,7,1,508.33333333333337,33.333333333333336,stimulus_1,0.0645285831773651,33.333333333333336,stimulus_1,0.561851978302002,2,0.3867838382720947,
0170,8,1,550.0,33.333333333333336,stimulus_1,0.04384644936456128,33.333333333333336,stimulus_1,0.528303861618042,2,0.29257988929748535,
0170,9,1,725.0,33.333333333333336,stimulus_0,0.02561117919315764,33.333333333333336,stimulus_0,0.4437870979309082,3,0.2994668483734131,
0170,10,1,683.3333333333334,33.333333333333336,stimulus_1,0.01,33.333333333333336,stimulus_1,0.5422980785369873,2,0.3618450164794922,
0170,11,1,541.6666666666667,33.333333333333336,stimulus_0,0.01,33.333333333333336,stimulus_1,0.5317769050598145,2,0.3419950008392334,
0170,12,1,716.6666666666667,33.333333333333336,stimulus_0,0.03294969715543655,33.333333333333336,stimulus_0,0.5155110359191895,3,0.3074910640716553,
0170,13,1,641.6666666666667,33.333333333333336,stimulus_0,0.022293984224143748,33.333333333333336,stimulus_1,0.6597609519958496,2,0.41457509994506836,
0170,14,1,550.0,33.333333333333336,stimulus_1,0.047166655501103216,33.333333333333336,stimulus_0,0.7321300506591797,2,0.5133450031280518,
0170,15,1,683.3333333333334,33.333333333333336,stimulus_1,0.07027833613488416,33.333333333333336,stimulus_1,0.6375489234924316,2,0.38445186614990234,
0170,16,1,708.3333333333334,33.333333333333336,stimulus_1,0.062407588381962975,33.333333333333336,stimulus_1,0.7507340908050537,3,0.2469179630279541,
0170,17,1,658.3333333333334,33.333333333333336,stimulus_0,0.055032060705348274,33.333333333333336,stimulus_0,0.869879961013794,2,0.3733100891113281,
0170,18,1,583.3333333333334,33.333333333333336,stimulus_0,0.04848163721428056,33.333333333333336,stimulus_0,0.6112079620361328,1,0.4030740261077881,
0170,19,1,608.3333333333334,33.333333333333336,stimulus_1,0.04224949105116904,33.333333333333336,stimulus_1,0.5446910858154297,3,0.42623305320739746,
0170,20,1,558.3333333333334,33.333333333333336,stimulus_0,0.03621182203508505,33.333333333333336,stimulus_0,0.6178369522094727,2,0.7453229427337646,
0170,21,1,558.3333333333334,33.333333333333336,stimulus_1,0.03073884221555906,33.333333333333336,stimulus_1,0.6021599769592285,2,0.4554309844970703,
0170,22,1,550.0,33.333333333333336,stimulus_0,0.025382828904353838,33.333333333333336,stimulus_0,1.2492690086364746,2,1.9449408054351807,
0170,23,1,625.0,33.333333333333336,stimulus_1,0.020454103836526183,33.333333333333336,stimulus_1,0.7017509937286377,2,0.4660367965698242,
0170,24,1,500.00000000000006,33.333333333333336,stimulus_1,0.015581451790308565,33.333333333333336,stimulus_0,0.5072860717773438,2,0.4375,
0170,25,1,675.0,33.333333333333336,stimulus_0,0.02858109416140281,33.333333333333336,stimulus_0,0.6140749454498291,2,0.3238358497619629,
0170,26,1,550.0,33.333333333333336,stimulus_1,0.024272727107799985,33.333333333333336,stimulus_0,1.4437267780303955,2,0.32329797744750977,
0170,27,1,608.3333333333334,33.333333333333336,stimulus_0,0.03534130536846403,33.333333333333336,stimulus_1,2.03131103515625,2,0.35028696060180664,
0170,28,1,675.0,33.333333333333336,stimulus_0,0.046632255014886714,33.333333333333336,stimulus_0,0.6540369987487793,2,0.34035801887512207,
0170,29,1,683.3333333333334,33.333333333333336,stimulus_0,0.0428886495497674,33.333333333333336,stimulus_0,0.7675189971923828,1,0.3490638732910156,
0170,30,1,725.0,33.333333333333336,stimulus_1,0.03908711156189887,33.333333333333336,stimulus_1,0.8834090232849121,2,1.0822858810424805,
0170,31,1,583.3333333333334,33.333333333333336,stimulus_1,0.03556777019059365,33.333333333333336,stimulus_1,1.766746997833252,1,0.6161410808563232,
0170,32,1,641.6666666666667,33.333333333333336,stimulus_0,0.032254959475052525,33.333333333333336,stimulus_0,1.138659954071045,1,0.42247891426086426,
0170,33,1,691.6666666666667,33.333333333333336,stimulus_1,0.02885695723029774,33.333333333333336,stimulus_1,0.9119429588317871,2,0.5457549095153809,
0170,34,1,533.3333333333334,33.333333333333336,stimulus_0,0.025693061336865386,33.333333333333336,stimulus_0,0.6226580142974854,2,0.38710808753967285,
0170,35,1,650.0,33.333333333333336,stimulus_1,0.0226984262822294,33.333333333333336,stimulus_1,1.2855420112609863,2,0.3556528091430664,
0170,36,1,675.0,33.333333333333336,stimulus_0,0.019599061885989755,33.333333333333336,stimulus_1,1.5955979824066162,2,0.30901479721069336,
0170,37,1,700.0,33.333333333333336,stimulus_0,0.027642367874967877,33.333333333333336,stimulus_0,0.6307168006896973,1,0.5138030052185059,
0170,38,1,625.0,33.333333333333336,stimulus_1,0.0248829692193433,33.333333333333336,stimulus_0,0.6519641876220703,1,0.2735300064086914,
0170,39,1,708.3333333333334,33.333333333333336,stimulus_1,0.03218989330226002,33.333333333333336,stimulus_0,1.7316370010375977,2,0.6094968318939209,
0170,0,2,566.6666666666667,33.333333333333336,stimulus_0,0.4,33.333333333333336,stimulus_0,0.8675739765167236,1,0.3861567974090576,
0170,1,2,641.6666666666667,33.333333333333336,stimulus_1,0.2509879745459487,33.333333333333336,stimulus_1,0.7568280696868896,2,0.30823206901550293,
0170,2,2,516.6666666666667,33.333333333333336,stimulus_0,0.15302949805965513,33.333333333333336,stimulus_0,0.6659841537475586,2,0.22562313079833984,
0170,3,2,675.0,33.333333333333336,stimulus_1,0.07447047493079645,33.333333333333336,stimulus_1,0.6315360069274902,2,0.30483222007751465,
0170,4,2,516.6666666666667,33.333333333333336,stimulus_0,0.01,33.333333333333336,stimulus_0,0.6230430603027344,2,0.21155190467834473,
0170,5,2,741.6666666666667,33.333333333333336,stimulus_1,0.01,33.333333333333336,stimulus_0,0.7735118865966797,2,0.38701796531677246,
