subject,trial_number,staircase_number,fixation_duration_ms,target_duration_ms,target_type,target_contrast,mask_duration_ms,objective_response,objective_response_time_ms,subjective_response,subjective_response_time_ms
0168,0,0,666.6666666666667,33.333333333333336,stimulus_1,0.4,33.333333333333336,stimulus_1,0.9540390968322754,2,1.8439290523529053,
0168,1,0,716.6666666666667,33.333333333333336,stimulus_0,0.2509879745459487,33.333333333333336,stimulus_0,2.924298048019409,2,3.1025729179382324,
0168,2,0,508.33333333333337,33.333333333333336,stimulus_1,0.15302949805965513,33.333333333333336,stimulus_0,4.059818983078003,2,1.2471981048583984,
0168,3,0,575.0,33.333333333333336,stimulus_0,0.28633771842292194,33.333333333333336,stimulus_0,1.739238977432251,3,1.7170498371124268,
0168,4,0,516.6666666666667,33.333333333333336,stimulus_0,0.24998879913919678,33.333333333333336,stimulus_0,2.9364659786224365,2,1.9389970302581787,
0168,5,0,725.0,33.333333333333336,stimulus_1,0.22142643688099556,33.333333333333336,stimulus_1,2.963444948196411,1,2.5270469188690186,
0168,6,0,516.6666666666667,33.333333333333336,stimulus_0,0.19761807270199386,33.333333333333336,stimulus_1,2.208960771560669,2,2.4127190113067627,
0168,7,0,666.6666666666667,33.333333333333336,stimulus_1,0.24786282597537304,33.333333333333336,stimulus_0,3.1783318519592285,2,2.565200090408325,
0168,8,0,508.33333333333337,33.333333333333336,stimulus_1,0.2888845108067041,33.333333333333336,stimulus_1,3.372241973876953,1,2.272390842437744,
0168,9,0,675.0,33.333333333333336,stimulus_0,0.2750371440074333,33.333333333333336,stimulus_0,3.3404150009155273,1,0.8024718761444092,
0168,10,0,708.3333333333334,33.333333333333336,stimulus_0,0.26330741968093174,33.333333333333336,stimulus_0,1.6973950862884521,3,1.6188430786132812,
0168,11,0,716.6666666666667,33.333333333333336,stimulus_1,0.2523505185096071,33.333333333333336,stimulus_1,4.424312114715576,1,0.3421499729156494,
0168,12,0,616.6666666666667,33.333333333333336,stimulus_1,0.2425301400187052,33.333333333333336,stimulus_0,4.400993824005127,2,2.448146104812622,
0168,13,0,700.0,33.333333333333336,stimulus_0,0.2655920854241024,33.333333333333336,stimulus_1,3.3260748386383057,1,2.8815178871154785,
0168,14,0,700.0,33.333333333333336,stimulus_1,0.288013986834672,33.333333333333336,stimulus_1,2.793955087661743,3,1.367244005203247,
0168,15,0,508.33333333333337,33.333333333333336,stimulus_0,0.28043565068413795,33.333333333333336,stimulus_1,4.0741190910339355,2,1.4801509380340576,
0168,16,0,750.0,33.333333333333336,stimulus_0,0.2993874339544193,33.333333333333336,stimulus_0,3.937972068786621,2,3.2445058822631836,
0168,17,0,675.0,33.333333333333336,stimulus_0,0.29268095463129995,33.333333333333336,stimulus_0,3.887752056121826,2,2.7192680835723877,
0168,18,0,525.0,33.333333333333336,stimulus_1,0.2863109897372504,33.333333333333336,stimulus_1,4.040070056915283,1,2.9144339561462402,
0168,19,0,633.3333333333334,33.333333333333336,stimulus_1,0.2806196754248967,33.333333333333336,stimulus_0,2.172307014465332,3,0.623603105545044,
0168,20,0,633.3333333333334,33.333333333333336,stimulus_1,0.2954034477302384,33.333333333333336,stimulus_1,6.489851951599121,2,1.9386839866638184,
0168,21,0,666.6666666666667,33.333333333333336,stimulus_0,0.2902740497305769,33.333333333333336,stimulus_0,1.1752688884735107,3,0.806441068649292,
0168,22,0,575.0,33.333333333333336,stimulus_1,0.28531613846464154,33.333333333333336,stimulus_1,2.4513800144195557,2,1.019312858581543,
0168,23,0,750.0,33.333333333333336,stimulus_0,0.28075970072094003,33.333333333333336,stimulus_0,1.478341817855835,3,0.6185121536254883,
0168,24,0,575.0,33.333333333333336,stimulus_0,0.2762774835418015,33.333333333333336,stimulus_1,1.6788041591644287,2,4.158058166503906,
0168,25,0,575.0,33.333333333333336,stimulus_1,0.28817243878194265,33.333333333333336,stimulus_1,2.8623008728027344,3,0.9908559322357178,
0168,26,0,750.0,33.333333333333336,stimulus_0,0.28413929549007744,33.333333333333336,stimulus_0,1.1523489952087402,4,1.172456979751587,
0168,27,0,641.6666666666667,33.333333333333336,stimulus_1,0.28008742249403995,33.333333333333336,stimulus_0,5.7101709842681885,2,1.6238999366760254,
0168,28,0,625.0,33.333333333333336,stimulus_1,0.2903732928621648,33.333333333333336,stimulus_0,3.43458890914917,1,1.8941879272460938,
0168,29,0,558.3333333333334,33.333333333333336,stimulus_1,0.3003738287028166,33.333333333333336,stimulus_1,1.335784912109375,3,0.6466071605682373,
0168,30,0,533.3333333333334,33.333333333333336,stimulus_0,0.2967862308135235,33.333333333333336,stimulus_0,1.2594590187072754,3,3.1564290523529053,
0168,31,0,675.0,33.333333333333336,stimulus_0,0.2934563825325328,33.333333333333336,stimulus_0,0.8658590316772461,4,0.6576700210571289,
0168,32,0,508.33333333333337,33.333333333333336,stimulus_1,0.29005744445199855,33.333333333333336,stimulus_1,1.5312628746032715,2,0.7943260669708252,
0168,33,0,600.0,33.333333333333336,stimulus_1,0.2868844197209899,33.333333333333336,stimulus_0,2.6356749534606934,1,2.3799359798431396,
0168,34,0,675.0,33.333333333333336,stimulus_0,0.2955052837878581,33.333333333333336,stimulus_0,0.723656177520752,4,0.540316104888916,
