subject,trial_number,staircase_number,fixation_duration_ms,target_duration_ms,target_type,target_contrast,mask_duration_ms,objective_response,objective_response_time_ms,subjective_response,subjective_response_time_ms
0166,0,0,666.6666666666667,33.333333333333336,stimulus_0,0.4,33.333333333333336,stimulus_0,1.6081950664520264,2,0.6184139251708984,
0166,1,0,658.3333333333334,33.333333333333336,stimulus_1,0.2509879745459487,33.333333333333336,stimulus_1,0.7132229804992676,2,1.1120998859405518,
0166,2,0,625.0,33.333333333333336,stimulus_0,0.15302949805965513,33.333333333333336,stimulus_0,0.8486030101776123,3,0.6131010055541992,
0166,3,0,508.33333333333337,33.333333333333336,stimulus_1,0.07447047493079645,33.333333333333336,stimulus_1,2.2942779064178467,2,0.9936189651489258,
0166,4,0,641.6666666666667,33.333333333333336,stimulus_0,0.01,33.333333333333336,stimulus_0,1.484766960144043,2,0.9506189823150635,
0166,5,0,566.6666666666667,33.333333333333336,stimulus_0,0.01,33.333333333333336,stimulus_0,0.9375331401824951,2,0.5945248603820801,
0166,6,0,666.6666666666667,33.333333333333336,stimulus_1,0.01,33.333333333333336,stimulus_0,1.2450180053710938,2,0.55861496925354,
0166,7,0,508.33333333333337,33.333333333333336,stimulus_1,0.038220555504322185,33.333333333333336,stimulus_1,0.9515650272369385,2,0.7180278301239014,
0166,8,0,633.3333333333334,33.333333333333336,stimulus_1,0.01797247030807697,33.333333333333336,stimulus_1,1.5098469257354736,2,0.6796329021453857,
0166,9,0,683.3333333333334,33.333333333333336,stimulus_1,0.01,33.333333333333336,stimulus_0,1.406203031539917,2,1.4502918720245361,
0166,10,0,625.0,33.333333333333336,stimulus_0,0.04279127730255783,33.333333333333336,stimulus_0,1.7028610706329346,2,1.1271228790283203,
0166,11,0,716.6666666666667,33.333333333333336,stimulus_0,0.030011719930846004,33.333333333333336,stimulus_0,1.5683338642120361,1,0.5416610240936279,
0166,12,0,500.00000000000006,33.333333333333336,stimulus_0,0.018799153333054097,33.333333333333336,stimulus_0,1.8868610858917236,1,0.3884890079498291,
0166,13,0,500.00000000000006,33.333333333333336,stimulus_1,0.01,33.333333333333336,stimulus_1,1.1911070346832275,2,0.9046280384063721,
0166,14,0,650.0,33.333333333333336,stimulus_1,0.01,33.333333333333336,stimulus_1,1.8024611473083496,1,0.6805980205535889,
0166,15,0,741.6666666666667,33.333333333333336,stimulus_0,0.01,33.333333333333336,stimulus_0,0.6326022148132324,2,0.5245599746704102,
0166,16,0,583.3333333333334,33.333333333333336,stimulus_0,0.01,33.333333333333336,stimulus_0,1.2366440296173096,2,0.45908403396606445,
0166,17,0,708.3333333333334,33.333333333333336,stimulus_0,0.01,33.333333333333336,stimulus_1,0.7784898281097412,3,0.7013461589813232,
0166,18,0,650.0,33.333333333333336,stimulus_1,0.01,33.333333333333336,stimulus_1,2.278834104537964,2,0.4350910186767578,
0166,19,0,541.6666666666667,33.333333333333336,stimulus_1,0.01,33.333333333333336,stimulus_0,0.9004740715026855,1,1.320734977722168,
0166,20,0,633.3333333333334,33.333333333333336,stimulus_1,0.01335685070470799,33.333333333333336,stimulus_0,2.6355409622192383,1,0.9261109828948975,
0166,21,0,691.6666666666667,33.333333333333336,stimulus_0,0.027888878660454475,33.333333333333336,stimulus_0,1.2952260971069336,2,0.7527120113372803,
0166,22,0,566.6666666666667,33.333333333333336,stimulus_0,0.02274963262441354,33.333333333333336,stimulus_0,1.4499049186706543,2,0.642988920211792,
0166,23,0,733.3333333333334,33.333333333333336,stimulus_1,0.017685229390451973,33.333333333333336,stimulus_1,1.0698280334472656,2,0.5103180408477783,
0166,24,0,533.3333333333334,33.333333333333336,stimulus_1,0.013077569347286322,33.333333333333336,stimulus_1,1.7246081829071045,1,0.4520118236541748,
0166,25,0,575.0,33.333333333333336,stimulus_0,0.01,33.333333333333336,stimulus_0,1.2938690185546875,2,0.5823822021484375,
0166,26,0,675.0,33.333333333333336,stimulus_0,0.01,33.333333333333336,stimulus_1,1.1912071704864502,2,0.640038013458252,
0166,27,0,708.3333333333334,33.333333333333336,stimulus_1,0.015914970169414733,33.333333333333336,stimulus_1,1.679232120513916,2,0.4453279972076416,
0166,28,0,591.6666666666667,33.333333333333336,stimulus_0,0.012102449960429473,33.333333333333336,stimulus_1,1.180894136428833,2,0.9090650081634521,
0166,29,0,700.0,33.333333333333336,stimulus_1,0.022275183278593902,33.333333333333336,stimulus_1,1.53560209274292,2,0.42630696296691895,
0166,30,0,633.3333333333334,33.333333333333336,stimulus_1,0.018535310138494077,33.333333333333336,stimulus_1,1.1809039115905762,2,0.5759921073913574,
0166,31,0,541.6666666666667,33.333333333333336,stimulus_0,0.01508234468996067,33.333333333333336,stimulus_0,0.7957971096038818,1,1.1617488861083984,
0166,32,0,708.3333333333334,33.333333333333336,stimulus_1,0.011820449117849963,33.333333333333336,stimulus_1,1.2292699813842773,2,0.8690261840820312,
0166,33,0,591.6666666666667,33.333333333333336,stimulus_0,0.01,33.333333333333336,stimulus_1,2.356602191925049,2,0.6035621166229248,
0166,34,0,741.6666666666667,33.333333333333336,stimulus_0,0.017236388953618897,33.333333333333336,stimulus_0,1.1427350044250488,2,0.7842059135437012,
0166,35,0,641.6666666666667,33.333333333333336,stimulus_1,0.014257674197492132,33.333333333333336,stimulus_1,1.2500488758087158,2,0.8901669979095459,
0166,36,0,691.6666666666667,33.333333333333336,stimulus_0,0.011212250088275366,33.333333333333336,stimulus_0,0.978416919708252,2,0.8198919296264648,
0166,37,0,708.3333333333334,33.333333333333336,stimulus_1,0.01,33.333333333333336,stimulus_1,1.2304811477661133,2,0.875403881072998,
0166,38,0,516.6666666666667,33.333333333333336,stimulus_1,0.01,33.333333333333336,stimulus_0,1.5648131370544434,1,0.4033470153808594,
0166,39,0,683.3333333333334,33.333333333333336,stimulus_0,0.0132633171596091,33.333333333333336,stimulus_0,1.069612979888916,1,0.49236178398132324,
0166,0,1,683.3333333333334,33.333333333333336,stimulus_0,0.4,33.333333333333336,stimulus_0,0.975081205368042,3,1.6218299865722656,
0166,1,1,700.0,33.333333333333336,stimulus_0,0.2509879745459487,33.333333333333336,stimulus_0,0.643902063369751,3,0.5524780750274658,
0166,2,1,658.3333333333334,33.333333333333336,stimulus_1,0.15302949805965513,33.333333333333336,stimulus_1,0.7963900566101074,2,0.9644949436187744,
0166,3,1,566.6666666666667,33.333333333333336,stimulus_1,0.07447047493079645,33.333333333333336,stimulus_1,0.6324310302734375,2,0.5344982147216797,
0166,4,1,500.00000000000006,33.333333333333336,stimulus_0,0.01,33.333333333333336,stimulus_0,1.0640978813171387,2,0.7344670295715332,
0166,5,1,708.3333333333334,33.333333333333336,stimulus_0,0.01,33.333333333333336,stimulus_1,0.805070161819458,2,1.2400219440460205,
0166,6,1,500.00000000000006,33.333333333333336,stimulus_1,0.07052923220481583,33.333333333333336,stimulus_1,1.1563549041748047,2,0.4515879154205322,
0166,7,1,658.3333333333334,33.333333333333336,stimulus_1,0.04657433209187717,33.333333333333336,stimulus_1,1.551084041595459,3,0.35524487495422363,
0166,8,1,516.6666666666667,33.333333333333336,stimulus_0,0.02673196139095757,33.333333333333336,stimulus_0,1.0772500038146973,2,0.6726779937744141,
0166,9,1,550.0,33.333333333333336,stimulus_1,0.01,33.333333333333336,stimulus_1,1.461704969406128,2,1.2237000465393066,
0166,10,1,608.3333333333334,33.333333333333336,stimulus_1,0.01,33.333333333333336,stimulus_0,1.3343820571899414,2,0.5052680969238281,
0166,11,1,533.3333333333334,33.333333333333336,stimulus_0,0.03390923064975965,33.333333333333336,stimulus_0,1.1156079769134521,2,0.5163719654083252,
0166,12,1,725.0,33.333333333333336,stimulus_0,0.02237409418121844,33.333333333333336,stimulus_0,1.2660439014434814,2,1.6040689945220947,
0166,13,1,558.3333333333334,33.333333333333336,stimulus_0,0.01199260226773513,33.333333333333336,stimulus_1,0.7772941589355469,2,0.5465729236602783,
0166,14,1,750.0,33.333333333333336,stimulus_1,0.03641633985057213,33.333333333333336,stimulus_0,0.9606649875640869,2,0.6126351356506348,
0166,15,1,600.0,33.333333333333336,stimulus_1,0.05933101540918567,33.333333333333336,stimulus_1,0.7520589828491211,3,1.1384198665618896,
0166,16,1,591.6666666666667,33.333333333333336,stimulus_1,0.05157016704022743,33.333333333333336,stimulus_1,1.1281399726867676,3,0.5183439254760742,
0166,17,1,541.6666666666667,33.333333333333336,stimulus_0,0.044310650558275155,33.333333333333336,stimulus_0,0.6839301586151123,3,0.6708219051361084,
0166,18,1,708.3333333333334,33.333333333333336,stimulus_0,0.03743876406340241,33.333333333333336,stimulus_1,1.4108269214630127,2,1.103477954864502,
0166,19,1,583.3333333333334,33.333333333333336,stimulus_1,0.054580068253705205,33.333333333333336,stimulus_1,1.2647051811218262,2,0.47268104553222656,
0166,20,1,550.0,33.333333333333336,stimulus_0,0.048479015187615826,33.333333333333336,stimulus_0,1.1079161167144775,3,0.5187420845031738,
0166,21,1,750.0,33.333333333333336,stimulus_1,0.04301429197445861,33.333333333333336,stimulus_1,0.9811480045318604,2,0.6171748638153076,
0166,22,1,533.3333333333334,33.333333333333336,stimulus_0,0.03766180453657442,33.333333333333336,stimulus_0,1.3406219482421875,2,0.7034599781036377,
0166,23,1,583.3333333333334,33.333333333333336,stimulus_1,0.03280932971430134,33.333333333333336,stimulus_1,0.7175209522247314,2,0.8665361404418945,
0166,24,1,575.0,33.333333333333336,stimulus_0,0.027989731068695956,33.333333333333336,stimulus_0,1.2599599361419678,3,0.4720158576965332,
0166,25,1,708.3333333333334,33.333333333333336,stimulus_1,0.02358374499304111,33.333333333333336,stimulus_0,1.1600730419158936,3,0.48516297340393066,
0166,26,1,691.6666666666667,33.333333333333336,stimulus_1,0.03498103796408408,33.333333333333336,stimulus_1,1.0849130153656006,2,0.7587921619415283,
0166,27,1,600.0,33.333333333333336,stimulus_0,0.030731687519347295,33.333333333333336,stimulus_0,0.6867051124572754,2,0.5751409530639648,
0166,28,1,533.3333333333334,33.333333333333336,stimulus_0,0.02675963425976291,33.333333333333336,stimulus_0,1.110170841217041,2,0.9236879348754883,
0166,29,1,566.6666666666667,33.333333333333336,stimulus_1,0.023078481096744652,33.333333333333336,stimulus_1,1.4659268856048584,1,0.4035918712615967,
0166,30,1,750.0,33.333333333333336,stimulus_0,0.01932831596732415,33.333333333333336,stimulus_0,1.4734179973602295,1,0.6689221858978271,
0166,31,1,683.3333333333334,33.333333333333336,stimulus_1,0.015838856992008987,33.333333333333336,stimulus_0,1.2590718269348145,1,1.2397229671478271,
0166,32,1,716.6666666666667,33.333333333333336,stimulus_0,0.02542543030749206,33.333333333333336,stimulus_0,0.8166022300720215,2,0.47295403480529785,
0166,33,1,591.6666666666667,33.333333333333336,stimulus_1,0.022269333785216616,33.333333333333336,stimulus_1,1.0439870357513428,2,0.5289590358734131,
0166,34,1,600.0,33.333333333333336,stimulus_1,0.019020337155799927,33.333333333333336,stimulus_1,0.9015929698944092,2,0.49102091789245605,
0166,35,1,608.3333333333334,33.333333333333336,stimulus_0,0.01598774929055824,33.333333333333336,stimulus_1,2.110891103744507,1,0.4316270351409912,
0166,36,1,708.3333333333334,33.333333333333336,stimulus_1,0.02440510159697551,33.333333333333336,stimulus_1,1.1630749702453613,2,1.0430490970611572,
0166,37,1,558.3333333333334,33.333333333333336,stimulus_0,0.02144923676589683,33.333333333333336,stimulus_0,0.9087021350860596,2,0.5356180667877197,
0166,38,1,666.6666666666667,33.333333333333336,stimulus_1,0.018589389398987077,33.333333333333336,stimulus_1,1.2394568920135498,2,1.1253769397735596,
0166,39,1,700.0,33.333333333333336,stimulus_0,0.015915070499577466,33.333333333333336,stimulus_1,1.2310140132904053,2,0.8652200698852539,
0166,0,2,608.3333333333334,33.333333333333336,stimulus_1,0.4,33.333333333333336,stimulus_1,0.7944619655609131,3,0.7276790142059326,
0166,1,2,733.3333333333334,33.333333333333336,stimulus_0,0.2509879745459487,33.333333333333336,stimulus_0,0.9121768474578857,3,0.7569608688354492,
0166,2,2,716.6666666666667,33.333333333333336,stimulus_1,0.15302949805965513,33.333333333333336,stimulus_1,0.7511980533599854,3,0.6683058738708496,
0166,3,2,708.3333333333334,33.333333333333336,stimulus_0,0.07447047493079645,33.333333333333336,stimulus_0,0.8082129955291748,3,0.6461210250854492,
0166,4,2,600.0,33.333333333333336,stimulus_1,0.01,33.333333333333336,stimulus_1,0.7101969718933105,3,0.5681600570678711,
0166,5,2,683.3333333333334,33.333333333333336,stimulus_0,0.01,33.333333333333336,stimulus_0,1.504054069519043,3,0.5981240272521973,
0166,6,2,650.0,33.333333333333336,stimulus_1,0.01,33.333333333333336,stimulus_0,0.6492869853973389,3,0.6448969841003418,
0166,7,2,541.6666666666667,33.333333333333336,stimulus_0,0.038220555504322185,33.333333333333336,stimulus_0,0.7384259700775146,2,0.5163829326629639,
0166,8,2,600.0,33.333333333333336,stimulus_0,0.01797247030807697,33.333333333333336,stimulus_0,1.492582082748413,2,0.5079429149627686,
0166,9,2,533.3333333333334,33.333333333333336,stimulus_1,0.01,33.333333333333336,stimulus_1,0.7225191593170166,2,0.6010549068450928,
0166,10,2,616.6666666666667,33.333333333333336,stimulus_0,0.01,33.333333333333336,stimulus_0,0.8572840690612793,2,0.5284562110900879,
0166,11,2,558.3333333333334,33.333333333333336,stimulus_1,0.01,33.333333333333336,stimulus_0,1.6780951023101807,1,0.4590888023376465,
0166,12,2,650.0,33.333333333333336,stimulus_1,0.015328211516386192,33.333333333333336,stimulus_1,1.3926970958709717,2,0.7101449966430664,
0166,13,2,700.0,33.333333333333336,stimulus_1,0.01,33.333333333333336,stimulus_1,1.153676986694336,3,0.5588119029998779,
0166,14,2,575.0,33.333333333333336,stimulus_0,0.01,33.333333333333336,stimulus_1,1.6533620357513428,1,1.6812009811401367,
0166,15,2,583.3333333333334,33.333333333333336,stimulus_0,0.021429210362005124,33.333333333333336,stimulus_1,0.8785619735717773,2,0.6295990943908691,
0166,16,2,525.0,33.333333333333336,stimulus_1,0.041772486556650834,33.333333333333336,stimulus_1,0.9112429618835449,2,0.6122760772705078,
0166,17,2,633.3333333333334,33.333333333333336,stimulus_0,0.03451740250625618,33.333333333333336,stimulus_0,0.8107039928436279,2,0.5393660068511963,
0166,18,2,658.3333333333334,33.333333333333336,stimulus_0,0.027660175627506056,33.333333333333336,stimulus_0,1.6453640460968018,2,1.274061918258667,
0166,19,2,708.3333333333334,33.333333333333336,stimulus_1,0.02156252249145879,33.333333333333336,stimulus_1,1.1304049491882324,2,0.7459900379180908,
