subject,trial_number,staircase_number,fixation_duration_ms,target_duration_ms,target_type,target_contrast,mask_duration_ms,objective_response,objective_response_time_ms,subjective_response,subjective_response_time_ms
0165,0,0,658.3333333333334,33.333333333333336,stimulus_1,0.4,33.333333333333336,stimulus_1,3.895176887512207,1,1.116703987121582,
0165,1,0,750.0,33.333333333333336,stimulus_0,0.2509879745459487,33.333333333333336,stimulus_1,4.09854793548584,1,0.8810880184173584,
0165,2,0,683.3333333333334,33.333333333333336,stimulus_1,0.41338283393965464,33.333333333333336,stimulus_1,2.170811176300049,3,2.965833902359009,
0165,3,0,625.0,33.333333333333336,stimulus_0,0.36442478598869543,33.333333333333336,stimulus_0,2.103734016418457,3,3.186897039413452,
0165,4,0,550.0,33.333333333333336,stimulus_1,0.3303856791680673,33.333333333333336,stimulus_1,1.565039873123169,2,0.7477898597717285,
0165,5,0,566.6666666666667,33.333333333333336,stimulus_0,0.30413303756875115,33.333333333333336,stimulus_0,1.2346909046173096,3,2.160337209701538,
0165,6,0,675.0,33.333333333333336,stimulus_0,0.28138160497571485,33.333333333333336,stimulus_0,1.1784331798553467,2,0.6848568916320801,
0165,7,0,533.3333333333334,33.333333333333336,stimulus_1,0.26153612124152487,33.333333333333336,stimulus_1,1.552757978439331,3,1.6470849514007568,
0165,8,0,733.3333333333334,33.333333333333336,stimulus_0,0.24331383750204114,33.333333333333336,stimulus_0,2.6797139644622803,2,0.7237281799316406,
0165,9,0,725.0,33.333333333333336,stimulus_0,0.22588979572281392,33.333333333333336,stimulus_0,1.2657709121704102,2,4.139668941497803,
0165,10,0,625.0,33.333333333333336,stimulus_1,0.20982802631838735,33.333333333333336,stimulus_1,1.2872209548950195,3,1.1502091884613037,
0165,11,0,600.0,33.333333333333336,stimulus_1,0.19324737655618746,33.333333333333336,stimulus_1,1.211712121963501,3,2.537992000579834,
0165,12,0,558.3333333333334,33.333333333333336,stimulus_1,0.17547116767896656,33.333333333333336,stimulus_1,1.6056699752807617,2,2.4039931297302246,
0165,13,0,508.33333333333337,33.333333333333336,stimulus_0,0.15695884494657253,33.333333333333336,stimulus_0,1.5441360473632812,2,2.1556828022003174,
0165,14,0,675.0,33.333333333333336,stimulus_1,0.1347568167431284,33.333333333333336,stimulus_1,4.749807834625244,3,1.3990259170532227,
0165,15,0,608.3333333333334,33.333333333333336,stimulus_0,0.10280484015554237,33.333333333333336,stimulus_0,3.5456509590148926,4,6.441055059432983,
0165,16,0,716.6666666666667,33.333333333333336,stimulus_0,0.053711646596574736,33.333333333333336,stimulus_0,1.7350001335144043,3,1.1287541389465332,
0165,17,0,650.0,33.333333333333336,stimulus_1,0.01,33.333333333333336,stimulus_0,2.776324987411499,2,1.253654956817627,
0165,18,0,533.3333333333334,33.333333333333336,stimulus_1,0.10783410120008474,33.333333333333336,stimulus_1,1.1856379508972168,3,1.4308748245239258,
0165,19,0,675.0,33.333333333333336,stimulus_0,0.08784585089981278,33.333333333333336,stimulus_0,2.1115190982818604,2,1.1483380794525146,
0165,20,0,608.3333333333334,33.333333333333336,stimulus_0,0.06604418031853215,33.333333333333336,stimulus_0,1.49003005027771,2,0.44889402389526367,
0165,21,0,550.0,33.333333333333336,stimulus_1,0.04458280903021222,33.333333333333336,stimulus_1,1.0499448776245117,3,1.9273900985717773,
0165,22,0,725.0,33.333333333333336,stimulus_0,0.023804958781386276,33.333333333333336,stimulus_0,1.0018680095672607,3,0.4229271411895752,
0165,23,0,625.0,33.333333333333336,stimulus_1,0.01,33.333333333333336,stimulus_0,1.751513957977295,2,0.4373950958251953,
0165,24,0,616.6666666666667,33.333333333333336,stimulus_1,0.04764535685677429,33.333333333333336,stimulus_0,2.4933021068573,2,1.2806899547576904,
0165,25,0,641.6666666666667,33.333333333333336,stimulus_0,0.08273570005889164,33.333333333333336,stimulus_0,0.7727839946746826,3,4.113551139831543,
0165,26,0,525.0,33.333333333333336,stimulus_0,0.07152342682870422,33.333333333333336,stimulus_0,2.1691811084747314,2,1.292551040649414,
0165,27,0,700.0,33.333333333333336,stimulus_1,0.06090018077552756,33.333333333333336,stimulus_1,3.2498080730438232,2,4.790946006774902,
0165,28,0,733.3333333333334,33.333333333333336,stimulus_0,0.05103077687927787,33.333333333333336,stimulus_0,4.582386016845703,2,2.822312831878662,
0165,29,0,725.0,33.333333333333336,stimulus_1,0.04195223087135319,33.333333333333336,stimulus_0,3.047999858856201,1,1.358335018157959,
0165,30,0,741.6666666666667,33.333333333333336,stimulus_0,0.06402448854785003,33.333333333333336,stimulus_0,1.7429208755493164,2,0.4534800052642822,
0165,31,0,683.3333333333334,33.333333333333336,stimulus_1,0.05605111223840936,33.333333333333336,stimulus_1,1.207873821258545,2,3.573086977005005,
0165,32,0,583.3333333333334,33.333333333333336,stimulus_1,0.04896595185480962,33.333333333333336,stimulus_0,4.980650901794434,1,0.582766056060791,
0165,33,0,541.6666666666667,33.333333333333336,stimulus_1,0.06741244683474051,33.333333333333336,stimulus_0,4.340390920639038,1,1.1806199550628662,
0165,34,0,616.6666666666667,33.333333333333336,stimulus_0,0.08486240128378536,33.333333333333336,stimulus_0,1.1437630653381348,3,0.6042618751525879,
0165,35,0,516.6666666666667,33.333333333333336,stimulus_0,0.07884343309534247,33.333333333333336,stimulus_0,1.0124518871307373,3,0.8972361087799072,
0165,36,0,525.0,33.333333333333336,stimulus_1,0.07328882193699349,33.333333333333336,stimulus_1,3.3926119804382324,2,1.1857240200042725,
0165,37,0,541.6666666666667,33.333333333333336,stimulus_0,0.06777326797803557,33.333333333333336,stimulus_0,1.1414198875427246,3,0.3799631595611572,
0165,38,0,625.0,33.333333333333336,stimulus_1,0.0627273657210427,33.333333333333336,stimulus_1,1.4598150253295898,2,0.4116218090057373,
0165,39,0,625.0,33.333333333333336,stimulus_0,0.057719515268259636,33.333333333333336,stimulus_0,0.8501198291778564,3,0.37332987785339355,
0165,0,1,683.3333333333334,33.333333333333336,stimulus_0,0.4,33.333333333333336,stimulus_0,1.101444959640503,3,0.6014230251312256,
0165,1,1,591.6666666666667,33.333333333333336,stimulus_1,0.2509879745459487,33.333333333333336,stimulus_1,1.2955567836761475,4,0.5927679538726807,
0165,2,1,533.3333333333334,33.333333333333336,stimulus_1,0.15302949805965513,33.333333333333336,stimulus_1,1.2290518283843994,4,1.3598170280456543,
0165,3,1,741.6666666666667,33.333333333333336,stimulus_0,0.07447047493079645,33.333333333333336,stimulus_0,3.365109920501709,3,1.7560679912567139,
0165,4,1,525.0,33.333333333333336,stimulus_1,0.01,33.333333333333336,stimulus_0,1.3885250091552734,2,1.2912847995758057,
0165,5,1,558.3333333333334,33.333333333333336,stimulus_1,0.1153395389209863,33.333333333333336,stimulus_1,0.8614230155944824,3,0.6023130416870117,
0165,6,1,641.6666666666667,33.333333333333336,stimulus_0,0.08765518823841861,33.333333333333336,stimulus_0,1.5505108833312988,4,0.40653300285339355,
0165,7,1,541.6666666666667,33.333333333333336,stimulus_0,0.0645285831773651,33.333333333333336,stimulus_0,0.6767630577087402,4,0.49799203872680664,
0165,8,1,633.3333333333334,33.333333333333336,stimulus_0,0.04384644936456128,33.333333333333336,stimulus_0,1.3888609409332275,3,0.38765478134155273,
0165,9,1,725.0,33.333333333333336,stimulus_1,0.02561117919315764,33.333333333333336,stimulus_1,2.036256790161133,2,0.7170040607452393,
0165,10,1,625.0,33.333333333333336,stimulus_0,0.01,33.333333333333336,stimulus_0,1.681121826171875,2,0.34813618659973145,
0165,11,1,716.6666666666667,33.333333333333336,stimulus_1,0.01,33.333333333333336,stimulus_0,3.1799099445343018,2,1.2057220935821533,
0165,12,1,516.6666666666667,33.333333333333336,stimulus_0,0.03294969715543655,33.333333333333336,stimulus_0,3.1239659786224365,1,0.5470678806304932,
0165,13,1,725.0,33.333333333333336,stimulus_0,0.022293984224143748,33.333333333333336,stimulus_0,2.613281011581421,2,3.352052927017212,
0165,14,1,558.3333333333334,33.333333333333336,stimulus_1,0.01251688606563911,33.333333333333336,stimulus_0,4.623302936553955,1,0.40514516830444336,
0165,15,1,683.3333333333334,33.333333333333336,stimulus_1,0.035680721357440714,33.333333333333336,stimulus_0,3.136798143386841,1,0.49719810485839844,
0165,16,1,666.6666666666667,33.333333333333336,stimulus_0,0.05739290515813994,33.333333333333336,stimulus_0,1.6142950057983398,1,1.3952159881591797,
0165,17,1,741.6666666666667,33.333333333333336,stimulus_1,0.050208518018710124,33.333333333333336,stimulus_0,5.034798860549927,1,2.2998721599578857,
0165,18,1,750.0,33.333333333333336,stimulus_0,0.06842857096442934,33.333333333333336,stimulus_0,1.2585909366607666,2,1.898486852645874,
0165,19,1,750.0,33.333333333333336,stimulus_1,0.06210767322752736,33.333333333333336,stimulus_1,1.865422010421753,2,0.48914217948913574,
0165,20,1,525.0,33.333333333333336,stimulus_0,0.05603504734315329,33.333333333333336,stimulus_0,1.241753101348877,2,1.5812170505523682,
0165,21,1,741.6666666666667,33.333333333333336,stimulus_0,0.050556638071458326,33.333333333333336,stimulus_0,1.860285997390747,3,3.2151260375976562,
0165,22,1,750.0,33.333333333333336,stimulus_1,0.045240551552504615,33.333333333333336,stimulus_1,1.3231310844421387,3,1.0077168941497803,
0165,23,1,600.0,33.333333333333336,stimulus_1,0.040361180680952125,33.333333333333336,stimulus_0,2.6355531215667725,2,1.0190839767456055,
0165,24,1,683.3333333333334,33.333333333333336,stimulus_1,0.05333378296703856,33.333333333333336,stimulus_0,1.0968871116638184,3,0.7373330593109131,
0165,25,1,658.3333333333334,33.333333333333336,stimulus_1,0.06546910686681051,33.333333333333336,stimulus_1,2.217600107192993,3,0.6088860034942627,
0165,26,1,666.6666666666667,33.333333333333336,stimulus_0,0.06119827270593431,33.333333333333336,stimulus_0,0.8317010402679443,3,1.828028917312622,
0165,27,1,525.0,33.333333333333336,stimulus_0,0.05695476915842279,33.333333333333336,stimulus_0,7.1180219650268555,1,0.5993530750274658,
0165,28,1,666.6666666666667,33.333333333333336,stimulus_0,0.053050754227588426,33.333333333333336,stimulus_0,0.7768959999084473,2,1.3851759433746338,
0165,29,1,525.0,33.333333333333336,stimulus_1,0.04910153594826827,33.333333333333336,stimulus_1,1.2016310691833496,2,0.5856940746307373,
0165,30,1,633.3333333333334,33.333333333333336,stimulus_0,0.04545410934614069,33.333333333333336,stimulus_0,0.998870849609375,2,1.8412530422210693,
0165,31,1,716.6666666666667,33.333333333333336,stimulus_1,0.042025710728434584,33.333333333333336,stimulus_0,3.0444700717926025,2,0.39466404914855957,
0165,32,1,666.6666666666667,33.333333333333336,stimulus_0,0.05125511010096834,33.333333333333336,stimulus_0,4.13543701171875,2,1.6706368923187256,
0165,33,1,583.3333333333334,33.333333333333336,stimulus_0,0.04788508740029729,33.333333333333336,stimulus_0,6.021104097366333,2,2.1557469367980957,
0165,34,1,583.3333333333334,33.333333333333336,stimulus_1,0.04475692802085007,33.333333333333336,stimulus_0,3.0540549755096436,2,8.591371059417725,
0165,35,1,575.0,33.333333333333336,stimulus_1,0.05296944943352622,33.333333333333336,stimulus_0,1.907412052154541,1,0.48847198486328125,
0165,36,1,608.3333333333334,33.333333333333336,stimulus_0,0.061054500895270924,33.333333333333336,stimulus_0,5.642046928405762,2,3.5958590507507324,
0165,37,1,658.3333333333334,33.333333333333336,stimulus_1,0.05806251726003264,33.333333333333336,stimulus_1,3.1092538833618164,1,0.6726880073547363,
0165,38,1,600.0,33.333333333333336,stimulus_0,0.05527780182609271,33.333333333333336,stimulus_0,1.1789119243621826,2,1.181091070175171,
0165,39,1,500.00000000000006,33.333333333333336,stimulus_1,0.05262525515555122,33.333333333333336,stimulus_1,2.050877094268799,2,2.669010877609253,
0165,0,2,733.3333333333334,33.333333333333336,stimulus_0,0.4,33.333333333333336,stimulus_0,1.5683259963989258,3,1.3306069374084473,
0165,1,2,741.6666666666667,33.333333333333336,stimulus_1,0.2509879745459487,33.333333333333336,stimulus_0,1.327692985534668,4,11.329523086547852,
0165,2,2,591.6666666666667,33.333333333333336,stimulus_1,0.41338283393965464,33.333333333333336,stimulus_1,1.677649974822998,4,0.7746930122375488,
0165,3,2,633.3333333333334,33.333333333333336,stimulus_0,0.36442478598869543,33.333333333333336,stimulus_0,0.6462512016296387,4,0.5798161029815674,
0165,4,2,725.0,33.333333333333336,stimulus_0,0.3303856791680673,33.333333333333336,stimulus_0,0.8146498203277588,4,1.011512041091919,
0165,5,2,500.00000000000006,33.333333333333336,stimulus_1,0.30413303756875115,33.333333333333336,stimulus_1,1.0549750328063965,4,0.6491799354553223,
0165,6,2,650.0,33.333333333333336,stimulus_1,0.28138160497571485,33.333333333333336,stimulus_1,0.8753690719604492,4,0.4585409164428711,
0165,7,2,508.33333333333337,33.333333333333336,stimulus_0,0.26153612124152487,33.333333333333336,stimulus_0,0.5967209339141846,4,0.35831594467163086,
0165,8,2,633.3333333333334,33.333333333333336,stimulus_0,0.24331383750204114,33.333333333333336,stimulus_0,0.672551155090332,4,0.40109682083129883,
0165,9,2,566.6666666666667,33.333333333333336,stimulus_0,0.22588979572281392,33.333333333333336,stimulus_0,1.1623170375823975,4,0.36609888076782227,
0165,10,2,558.3333333333334,33.333333333333336,stimulus_1,0.20982802631838735,33.333333333333336,stimulus_1,1.158384084701538,4,0.37013912200927734,
0165,11,2,575.0,33.333333333333336,stimulus_1,0.19324737655618746,33.333333333333336,stimulus_1,1.121953010559082,4,0.4084751605987549,
0165,12,2,591.6666666666667,33.333333333333336,stimulus_1,0.17547116767896656,33.333333333333336,stimulus_1,1.4563660621643066,3,1.2096209526062012,
0165,13,2,625.0,33.333333333333336,stimulus_0,0.15695884494657253,33.333333333333336,stimulus_0,1.3407938480377197,4,0.31349706649780273,
0165,14,2,616.6666666666667,33.333333333333336,stimulus_1,0.1347568167431284,33.333333333333336,stimulus_1,0.9576890468597412,3,0.7052738666534424,
0165,15,2,716.6666666666667,33.333333333333336,stimulus_0,0.10280484015554237,33.333333333333336,stimulus_0,2.318558931350708,4,0.5228409767150879,
0165,16,2,525.0,33.333333333333336,stimulus_1,0.053711646596574736,33.333333333333336,stimulus_1,1.4519798755645752,4,0.8431520462036133,
